provider_id,vendor,asn,cidr,start_ip,end_ip,org,scope,status
datacamp-limited,Datacamp Limited,AS212238,170.62.106.0/23,170.62.106.0,170.62.108.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.108.0/24,170.62.106.0,170.62.108.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.110.0/23,170.62.110.0,170.62.111.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.160.0/24,170.62.160.0,170.62.160.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.224.0/21,170.62.224.0,170.62.237.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.232.0/22,170.62.224.0,170.62.237.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.236.0/23,170.62.224.0,170.62.237.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.89.0/24,170.62.89.0,170.62.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.90.0/23,170.62.89.0,170.62.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,170.62.92.0/22,170.62.89.0,170.62.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.102.203.0/24,172.102.203.0,172.102.203.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.133.0/24,172.111.133.0,172.111.133.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.139.0/24,172.111.139.0,172.111.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.150.0/24,172.111.150.0,172.111.150.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.164.0/24,172.111.164.0,172.111.164.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.174.0/24,172.111.174.0,172.111.174.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.176.0/23,172.111.176.0,172.111.177.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.182.0/24,172.111.182.0,172.111.182.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.187.0/24,172.111.187.0,172.111.187.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.193.0/24,172.111.193.0,172.111.193.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.111.248.0/24,172.111.248.0,172.111.248.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.120.0.0/23,172.120.0.0,172.120.1.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.120.10.0/24,172.120.10.0,172.120.10.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.120.18.0/24,172.120.18.0,172.120.18.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.120.241.0/24,172.120.241.0,172.120.241.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.120.7.0/24,172.120.7.0,172.120.7.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.128.0/24,172.121.128.0,172.121.128.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.132.0/24,172.121.132.0,172.121.132.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.14.0/23,172.121.14.0,172.121.15.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.145.0/24,172.121.145.0,172.121.145.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.151.0/24,172.121.151.0,172.121.151.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.157.0/24,172.121.157.0,172.121.157.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.2.0/24,172.121.2.0,172.121.2.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.22.0/24,172.121.22.0,172.121.22.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.242.0/24,172.121.242.0,172.121.242.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.250.0/24,172.121.250.0,172.121.250.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.26.0/24,172.121.26.0,172.121.26.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.29.0/24,172.121.29.0,172.121.29.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.31.0/24,172.121.31.0,172.121.31.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.40.0/24,172.121.40.0,172.121.40.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.8.0/24,172.121.8.0,172.121.8.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.121.96.0/24,172.121.96.0,172.121.96.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.128.0/20,172.216.62.0,172.216.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.14.0/23,172.216.14.0,172.216.15.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.144.0/22,172.216.62.0,172.216.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.148.0/23,172.216.62.0,172.216.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.156.0/22,172.216.156.0,172.216.168.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.160.0/21,172.216.156.0,172.216.168.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.168.0/24,172.216.156.0,172.216.168.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.173.0/24,172.216.173.0,172.216.173.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.20.0/22,172.216.20.0,172.216.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.24.0/21,172.216.20.0,172.216.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.32.0/20,172.216.20.0,172.216.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.48.0/23,172.216.20.0,172.216.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.50.0/24,172.216.20.0,172.216.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.62.0/23,172.216.62.0,172.216.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.216.64.0/18,172.216.62.0,172.216.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.245.102.0/24,172.245.102.0,172.245.102.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.252.5.0/24,172.252.5.0,172.252.5.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.81.144.0/22,172.81.144.0,172.81.147.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.1.0/24,172.94.1.0,172.94.2.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.10.0/24,172.94.10.0,172.94.10.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.104.0/24,172.94.104.0,172.94.104.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.122.0/24,172.94.122.0,172.94.122.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.2.0/24,172.94.1.0,172.94.2.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.36.0/24,172.94.36.0,172.94.36.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.50.0/24,172.94.50.0,172.94.50.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.94.6.0/24,172.94.6.0,172.94.6.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,172.98.213.0/24,172.98.213.0,172.98.213.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.211.46.0/24,173.211.46.0,173.211.46.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.211.70.0/24,173.211.70.0,173.211.70.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.239.198.0/24,173.239.198.0,173.239.198.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.239.200.0/23,173.239.200.0,173.239.201.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.239.207.0/24,173.239.207.0,173.239.207.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.239.226.0/24,173.239.226.0,173.239.226.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.244.58.0/24,173.244.58.0,173.244.58.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.245.90.0/24,173.245.90.0,173.245.90.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,173.44.227.0/24,173.44.227.0,173.44.227.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,175.29.136.0/22,175.29.136.0,175.29.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,176.110.107.0/24,176.110.107.0,176.110.107.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,176.110.112.0/23,176.110.112.0,176.110.113.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,176.116.6.0/24,176.116.6.0,176.116.6.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,176.53.176.0/22,176.53.176.0,176.53.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,176.57.55.0/24,176.57.55.0,176.57.55.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.132.106.0/24,178.132.106.0,178.132.106.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.132.109.0/24,178.132.109.0,178.132.109.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.157.110.0/24,178.157.110.0,178.157.110.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.157.124.0/24,178.157.124.0,178.157.124.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.157.126.0/24,178.157.126.0,178.157.126.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.157.94.0/24,178.157.94.0,178.157.94.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.211.136.0/24,178.211.136.0,178.211.136.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.212.203.0/24,178.212.203.0,178.212.205.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.212.204.0/23,178.212.203.0,178.212.205.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.212.63.0/24,178.212.63.0,178.212.63.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.249.209.0/24,178.249.209.0,178.249.209.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.249.211.0/24,178.249.211.0,178.249.212.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.249.212.0/24,178.249.211.0,178.249.212.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.249.214.0/24,178.249.214.0,178.249.214.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.253.12.0/23,178.253.12.0,178.253.13.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.253.226.0/24,178.253.226.0,178.253.226.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,178.83.200.0/24,178.83.200.0,178.83.200.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.136.0/24,179.61.136.0,179.61.136.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.141.0/24,179.61.141.0,179.61.142.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.142.0/24,179.61.141.0,179.61.142.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.146.0/24,179.61.146.0,179.61.146.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.149.0/24,179.61.149.0,179.61.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.151.0/24,179.61.151.0,179.61.151.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.159.0/24,179.61.159.0,179.61.159.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.161.0/24,179.61.161.0,179.61.161.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.164.0/24,179.61.164.0,179.61.164.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.180.0/24,179.61.180.0,179.61.180.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.193.0/24,179.61.193.0,179.61.193.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.196.0/24,179.61.196.0,179.61.196.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.199.0/24,179.61.199.0,179.61.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.202.0/24,179.61.202.0,179.61.202.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.206.0/24,179.61.206.0,179.61.206.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.211.0/24,179.61.211.0,179.61.211.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.213.0/24,179.61.213.0,179.61.213.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.215.0/24,179.61.215.0,179.61.216.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.216.0/24,179.61.215.0,179.61.216.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.220.0/24,179.61.220.0,179.61.220.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.222.0/24,179.61.222.0,179.61.222.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.224.0/24,179.61.224.0,179.61.224.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.244.0/24,179.61.244.0,179.61.244.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.247.0/24,179.61.247.0,179.61.247.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,179.61.255.0/24,179.61.255.0,179.61.255.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,181.214.106.0/24,181.214.106.0,181.214.106.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,181.214.118.0/24,181.214.118.0,181.214.118.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,181.214.138.0/23,181.214.138.0,181.214.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,181.214.141.0/24,181.214.141.0,181.214.141.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,181.214.143.0/24,181.214.143.0,181.214.145.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,181.214.144.0/23,181.214.143.0,181.214.145.255,Datacamp Limited,provider_allocated,candidate
